product_name,product_name_es,energy-kcal_100g,proteins_100g,carbohydrates_100g,fat_100g,fiber_100g,nova_group,nutrition_grades,food_groups_tags
tónico de rosas y manzanilla,,,,,,,,unknown,[]
Pan Artesanal,,280.645161290323,10,51.6129032258064,5.48387096774194,7.74193548387097,,unknown,[]
Queso Con Bocadillo,Queso Con Bocadillo,278.181818181818,11.4545454545455,43.6363636363636,6.36363636363636,0,,unknown,[]
Queen primer,,,,,,,,unknown,[]
Leche Entera,Leche Entera,47,3.2,4.8,1.65,0,,unknown,[]
Mazamorra Pilada,Mazamorra Pilada,14,0,2.8,0,0,,unknown,[]
crema facial aclaradora de día,,,,,,,,unknown,[]
Tuna,Tuna,123,11.3,1.47,8,,,unknown,[]
STYLING GEL,,,,,,,,unknown,[]
DfsMix wow berried,,,,,,,,unknown,[]
Protector solar,,,,,,,,unknown,[]
nurtibela 15,,,,,,,,unknown,[]
Tortilla Integral,,277.41935483871,9.35483870967742,41.9354838709677,11.6129032258065,15.4838709677419,,unknown,[]
Chicken Breast,,95,23,0,0.3,,,unknown,[]
Angus Ground Beef,,256.637168141593,16.8141592920354,0,20.353982300885,0,,unknown,[]
ChapStick MED,,,,,,,,unknown,[]
Pan Francés,,329.032258064516,6.7741935483871,74.1935483870968,1.29032258064516,3.54838709677419,,unknown,[]
Vita latti,,,,,,,,unknown,[]
semilla de chia,,,,,,,,unknown,[]
vogue,,,,,,,,unknown,[]
yogurt,,,,,,,,unknown,[]
Queso Mozarella En Tajada,Queso Mozarella En Tajada,318.181818181818,19.0909090909091,4.09090909090909,25,,,unknown,[]
Huevos Avinal AAA,Huevos Avinal AAA,200,17.910447761194,4.47761194029851,11.9402985074627,0,,b,"['en:fish-meat-eggs', 'en:eggs']"
jabón líquido antibacterial,,,,,,,,unknown,[]
,,115,24,0.6,1.9,0,4,a,"['en:fish-meat-eggs', 'en:meat', 'en:poultry']"
Spanish style soup,Spanish style soup,91,1.9,4,7.2,,,unknown,[]
fittuderm plus,,,,,,,,unknown,[]
almendras en lonjas,,,,,,,,unknown,[]
zumo de limón solei,,,,,,,,unknown,[]
leche,,,,,,,,unknown,[]
Chorizo,Chorizo,222.388059701493,11.7910447761194,8.65671641791045,16.4179104477612,1.7910447761194,,unknown,[]
suero x,,,,,,,,unknown,[]
pancakes,,,,,,,,unknown,[]
Haka,,,,,,,,unknown,[]
Protector solar,,,,,,,,unknown,[]
frescampo,,,,,,,,unknown,[]
Further Vanilla Collagen Peptides,,380.952380952381,85.7142857142857,4.76190476190476,0,,,unknown,[]
Serum de niacinamida,,,,,,,,unknown,[]
aceite mano de res,,,,,,,,unknown,[]
Aceite de coco extra virgen,,,,,,,,unknown,[]
Miel de Abejas,,,,,,,,unknown,[]
Pop Chips,,468,6.7,64,22,6.5,,unknown,[]
listo inteligente,,,,,,,,unknown,[]
Salchichón,Salchichón,236,12,8.7,17,,,unknown,[]
Original,Original,480.555555555556,4.16666666666667,,19.4444444444444,1.66666666666667,,e,"['en:sugary-snacks', 'en:biscuits-and-cakes']"
Base,,,,,,,,unknown,[]
Neutrogena,,,,,,,,unknown,[]
vaselina,,,,,,,,unknown,[]
Pan Integral,,281.25,8.4375,40.625,7.1875,7.5,,unknown,[]
Jamón De Pavo,Jamón De Pavo,80.9523809523809,16.6666666666667,3.33333333333333,0,0,,unknown,[]
Sardinas En Salsa De Tomate,Sardinas En Salsa De Tomate,153.333333333333,21.6666666666667,0,7.5,,,unknown,[]
Pink satt minerales,,,,,,,,unknown,[]
aceite de uva,,,,,,,,unknown,[]
Helado Vainilla,Helado Vainilla,220,2.88888888888889,18.8888888888889,14.6666666666667,,,unknown,[]
Arroz Integral,Arroz Integral,344,5.6,78,2.2,4.8,,unknown,[]
Leche Entera UAT,Leche Entera UAT,59.5,3,4.85,3.1,0,,unknown,[]
Yogurt Griego,Yogurt Griego,99,6.4,5.2,5.9,,,unknown,[]
"Snack De Maní, cacao Y vainilla","Snack De Maní, cacao Y vainilla",500,13.8888888888889,51.6666666666667,26.6666666666667,18.8888888888889,,unknown,[]
vitamina c,,,,,,,,unknown,[]
Fish Fingers,,173.333333333333,12.5333333333333,13.3333333333333,7.2,2.13333333333333,,unknown,[]
"Ground Beef & Pork, 96.7% Lean",,126,23,0.9,3.3,0,,unknown,[]
Yougurt Griego Vegano,Yougurt Griego Vegano,61.9565217391304,2.71739130434783,11.9565217391304,0.869565217391304,1.19565217391304,,unknown,[]
aceite de girasol,,,,,,,,unknown,[]
maiz tierno,,,,,,,,unknown,[]
hidróxido de magnesio,,,,,,,,unknown,[]
pupp,,,,,,,,unknown,[]
Edamame,,112.5,12.5,11.25,2.5,10,,unknown,[]
Gusano Ácidos,Gusano Ácidos,349,4.2,83,0,,,unknown,[]
Chunky Peanut Butter,,316.666666666667,33.3333333333333,43.3333333333333,2.5,28.3333333333333,,unknown,[]
gel for men,,,,,,,,unknown,[]
Leche Descremada,,35,3.3,4.9,0,,,unknown,[]
Crema De Arroz Pnut Butter,Crema De Arroz Cinnamon Bun,304.444444444444,7.77777777777778,68.6666666666667,0,2.22222222222222,,unknown,[]
sun care,,,,,,,,unknown,[]
súper coco,,,,,,,,unknown,[]
margarita clarificada,,,,,,,,unknown,[]
vitamina,,,,,,,,unknown,[]
Del fogon,,,,,,,,unknown,[]
Spaghetti,,356.25,11.71875,75,1.71875,3.28125,,unknown,[]
desodorante,,,,,,,,unknown,[]
Spaghetti #12,,348,13,74,1,7.3,,unknown,[]
Crema De Maní,,602,26,13,52,10,,unknown,[]
Corn Flakes,Corn Flakes,374,6,88,0.8,4.6,3,c,"['en:cereals-and-potatoes', 'en:breakfast-cereals']"
Corn Flakes,Corn Flakes,374,6,88,0.8,4.6,3,c,"['en:cereals-and-potatoes', 'en:breakfast-cereals']"
Lomos De Atún En Aceite,,177.884615384615,25,0,8.65384615384615,,,unknown,[]
Jet Chocolate,,566.666666666667,6.66666666666667,55.5555555555556,35,0,,unknown,[]
Piazza Barquillo Con Crema De Chocolate,,474.193548387097,9.35483870967742,70.9677419354839,17.4193548387097,1.29032258064516,,unknown,[]
lunarik,,,,,,,,unknown,[]
glicinato de magnesio,,,,,,,,unknown,[]
Pan Asado,Pan Asado,258,7.7,55,1.8,5.3,,unknown,[]
Brownie Mora,,404.285714285714,4.85714285714286,55.7142857142857,18.5714285714286,2.42857142857143,,unknown,[]
Lentejas Crunchyroll,,386.666666666667,22,66,6.66666666666667,13.3333333333333,,unknown,[]
Clinical Maxima protección Women,,,,,,,,unknown,[]
base,,,,,,,,unknown,[]
polvo translúcido,,,,,,,,unknown,[]
Pancakes Arándanos,Pancakes Arándanos,389,16,66,8,5.5,,unknown,[]
Crema De Maní Con Chocolate,,550,26,29.5,40,12.5,,unknown,[]
magia capilar,,,,,,,,unknown,[]
agua potable,,,,,,,,unknown,[]
niacinamide,,,,,,,,unknown,[]
vitamin c,,,,,,,,unknown,[]
Deditos De Yuca Con Queso,Deditos De Yuca Con Queso,214,7.4,22.3,10.8,1.6,,unknown,[]
tarrito rojo,,,,,,,,unknown,[]
intibon,,,,,,,,unknown,[]
gel,,,,,,,,unknown,[]
yodora,,,,,,,,unknown,[]
crema hidratante,,,,,,,,unknown,[]
Two bite brownies,,230,1,28,13,2,,unknown,[]
Tofu Natural,,212.5,20.25,6.25,11.75,1,,unknown,[]
Limon Taquero,Limon Taquero,500,6.66666666666667,63.3333333333333,26,6.33333333333333,,unknown,[]
Crunchy Peanut Butter,,125,5.1,5.2,9.4,0.35,,unknown,[]
protector solar,,,,,,,,unknown,[]
7706849110445,,,,,,,,unknown,[]
Yogurt Griego,Yogurt Griego,43,6.5,4.2,0,,,unknown,[]
Arepa sary,Arepa sary,87,,,,,,unknown,[]
Arepa De Maiz Platano Y Queso,Arepa De Maiz Platano Y Queso,110,2.7,26,0,2.4,,unknown,[]
Queso Holandes,,340,22.7,5,25.7,1.33,,unknown,[]
Arepa Sabor Pandebono,,205.555555555556,4.88888888888889,41.1111111111111,2,2.88888888888889,,unknown,[]
avena hojuelas,,,,,,,,unknown,[]
oliveto,,,,,,,,unknown,[]
Papas Ajo Parmesanlo,Papas Ajo Parmesanlo,532,6,56,32,3.2,,unknown,[]
Golden berries,Golden berries,,,,,,1,unknown,"['en:fruits-and-vegetables', 'en:fruits']"
Yogurt Griego Con Colageno Y Dulce De Arándanos,Yogurt Griego Con Colageno Y Dulce De Arándanos,88.125,5.875,8.125,3.6875,,,unknown,[]
Patacón Redondo,Patacón Redondo,200,1.33333333333333,41.1111111111111,3.55555555555556,2.33333333333333,,unknown,[]
autan,,,,,,,,unknown,[]
PHYSALIS Die Beere Mit Aroma,,,,,,,1,unknown,"['en:fruits-and-vegetables', 'en:fruits']"
Arepa,Arepa,235.555555555556,3.44444444444444,54.4444444444444,0.777777777777778,1.77777777777778,,unknown,[]
fideos,,,,,,,,unknown,[]
Canned Tuna In Olive Oil,,191,25,1.4,9.5,0,,unknown,[]
Maní Caramelizado Salado,Maní Caramelizado Salado,539,19,43,34,7.5,,unknown,[]
Maní Confitado,Maní Confitado,536.666666666667,17.3333333333333,46.6666666666667,33.3333333333333,6.66666666666667,,unknown,[]
agua micelar,,,,,,,,unknown,[]
prep y prime,,,,,,,,unknown,[]
manzana,,,,,,,,unknown,[]
Papa Tradicional,Papa Tradicional,313.75,3.375,38.75,15,1.875,,unknown,[]
Buttery Pistachio Cookie Spread,,589,19,26,49,13,,unknown,[]
Verduras Congeladas,Verduras Congeladas,61.1764705882353,4.35294117647059,12.9411764705882,0.823529411764706,7.17647058823529,,unknown,[]
Queso Mozzarella,,346,19,5.3,28,,,unknown,[]
galletas surtidas,,,,,,,,unknown,[]
leche deslactosada,,,,,,,,unknown,[]
leche descremada,,,,,,,,unknown,[]
yogurt griego,,,,,,,,unknown,[]
Golden Mass Vainilla,,384,16.8,75.6,1.6,,,unknown,[]
elive,,,,,,,,unknown,[]
Leche Semidescremada Deslactosasa,,45,3.2,4.5,1.5,0,,unknown,[]
Mayonnaise-Flavored Chips,,504,5.2,60,28,6.4,,unknown,[]
Atún En Agua,Atún En Agua,105.769230769231,25,0,0,0,,unknown,[]
polvos sueltos,,,,,,,,unknown,[]
desodorante roll -on,,,,,,,,unknown,[]
rizos definidos,,,,,,,,unknown,[]
Elite Whey Protein,,406.666666666667,76.6666666666667,10,6.66666666666667,,,unknown,[]
Crea100,,200,0,48.5714285714286,0,,,unknown,[]
Pastas Alimenticias Compuestas Tallarines,Pastas Alimenticias Compuestas Tallarines,351.807228915663,13.2530120481928,71.0843373493976,2.16867469879518,3.73493975903614,,unknown,[]
avena entera,,,,,,,,unknown,[]
uvas pasas 500g,,,,,,,,unknown,[]
Resveratrol Y Colageno,Resveratrol Y Colageno,342.857142857143,8.57142857142857,77.1428571428571,0,,,unknown,[]
Dickofenaco Dietilamonio,,,,,,,,unknown,[]
Agua De Coco,,69,1.4,15,0.4,2,,unknown,[]
bloqueador,,,,,,,,unknown,[]
agua de rosas,,,,,,,,unknown,[]
Sunflower Cooking Oil,,830,0,0,92,,,unknown,[]
Choclo Arepa,Choclo Arepa,236,3.9,54,0.9,1.8,,unknown,[]
Yogurt Griego Natural,Yogurt Griego Natural,159.333333333333,10,6.13333333333333,10.6666666666667,0,,unknown,[]
Croquetas De Yuca,Croquetas De Yuca,196,0.9,35,6,3.1,,unknown,[]
protector solar con color,,,,,,,,unknown,[]
Fruco salsa de aji,,,,,,,,unknown,[]
citrato de magnesio,,,,,,,,unknown,[]
Tocinetas Sabor Original,Tocinetas Sabor Original,473.333333333333,6,66.6666666666667,20,3.33333333333333,,unknown,[]
Pan integral Con ajonjolí,Pan integral Con ajonjolí,290.625,8.75,40.625,8.4375,4.375,,unknown,[]
hudrate mask,,,,,,,,unknown,[]
Cereal Crispies,,330,20,46,6.4,6.2,,unknown,[]
Queso Pera,,253.333333333333,25.3333333333333,0,17,0,,unknown,[]
Jabón líquido facial Azufre,,,,,,,,unknown,[]
Milky Brownie,,416,7.2,59,17,3.9,,unknown,[]
Papá De Paquete,Papá De Paquete,528,6,56,32.4,4.8,,unknown,[]
Pernil De Cerdo Ahumado,Pernil De Cerdo Ahumado,98,19,4.1,0.6,,,unknown,[]
colada alpina,,,,,,,,unknown,[]
Queso pera,,300,20,0.9,24,,,unknown,[]
milo,,,,,,,,unknown,[]
colcafe,,,,,,,,unknown,[]
mascarilla facial equilibrante,,,,,,,,unknown,[]
Quinoa Recubierta De Chocolate,Quinoa Recubierta De Chocolate,516.666666666667,8,60,29,7.66666666666667,,unknown,"['en:sugary-snacks', 'en:chocolate-products']"
Tocineta Ahumada Premium,Tocineta Ahumada Premium,320,17,1,27,,,unknown,[]
Kefir Sin Dulce,,33.6363636363636,5,3.40909090909091,0,,,unknown,[]
Holandes Snack - Chile Pimiento,Holandes Snack - Chile Pimiento,546,43,3.5,40,0,,unknown,[]
Papas Rizadas,,121,0,19,3.9,2.5,,unknown,[]
salsa vinagreta,,,,,,,,unknown,[]
Crema gel repair,,,,,,,,unknown,[]
Mascarilla capilar intensiva,,,,,,,,unknown,[]
Pepperoni Madurado,,325,16.6666666666667,2.66666666666667,27.5,,,unknown,[]
noursh repair face cream,,,,,,,,unknown,[]
Arepa Antioqueña,Arepa Antioqueña,176,3.3,40,1,3.2,,unknown,[]
Yogurt Griego Fresa,Yogurt Griego Fresa,65.3333333333333,6.66666666666667,4.33333333333333,2.4,1.13333333333333,,unknown,[]
Greens Mix,,333.333333333333,0,83.3333333333333,0,33.3333333333333,,unknown,[]
yogurt de mora,,,,,,,,unknown,[]
velvet crush,,,,,,,,unknown,[]
Salsa de tomate,Salsa de tomate,106.666666666667,1.4,25,0,0.8,,d,[]
oceira,,,,,,,,unknown,[]
Cábano,,272,13.2,4.4,22.8,,,unknown,[]
Arepa de Maíz Paisa,,156,3.4,35,0.5,6.3,,unknown,[]
Cherry Chocolate Coconut Cashew Butter Cup,Cherry Chocolate Coconut Cashew Butter Cup,600,6.66666666666667,33.3333333333333,53.3333333333333,13.3333333333333,4,unknown,[]
happy flora,,,,,,,,unknown,[]
Golden Mass Coco,Golden Mass Coco,384,16.8,75.6,1.6,,,unknown,[]
Ensalada Club,,103.913043478261,11.7391304347826,4.34782608695652,4.78260869565217,1.78260869565217,,unknown,[]
avocat,,,,,,,,unknown,[]
crema facial protectora bb cream,,,,,,,,unknown,[]
acondicionador reparador,,,,,,,,unknown,[]
Gel Pen Set,,,,,,,,unknown,[]
Colores línea premium,,,,,,,,unknown,[]
Mix Acidas,trululu ácidas mix,343.75,3.75,81.875,0,,,unknown,[]
Brownie Truffles - Red Velvet,,423.333333333333,6.66666666666667,63.3333333333333,16.6666666666667,0.8,,unknown,[]
Choco Pistachio Granola,,419,12,53,20,9.6,,unknown,[]
Queso Snack,,260,18,4.66666666666667,19,,,unknown,[]
Tostiarepa,,485.714285714286,7.14285714285714,64.2857142857143,23.5714285714286,6.42857142857143,,unknown,[]
Yogurt Griego,Yogurt Griego,55.3333333333333,8.66666666666667,3.93333333333333,0.533333333333333,,,unknown,[]
crema piernas,,,,,,,,unknown,[]
Honey Turkey Breast,,123.214285714286,21.4285714285714,3.92857142857143,2.32142857142857,,,unknown,[]
Chorizo Riojano Nartural,,340,30,4,20,,,unknown,[]
Papas En Cascos,Papas En Cascos,105,2.75,18.75,3.375,5.5,,unknown,[]
aceite de argan,,,,,,,,unknown,[]
clorifgreen,,,,,,,,unknown,[]
terapia capilar,,,,,,,,unknown,[]
Queso 7 Cueros,Queso 7 Cueros,270,17.6666666666667,3.33333333333333,19.3333333333333,0,,unknown,[]
Papas Receta Clásica - Alas BBQ,,492,7.6,60,25.6,4.8,,unknown,[]
Bonyurt Galleta Triturada,Bonyurt Galleta Triturada,143.93063583815,3.41040462427746,23.121387283237,4.27745664739884,,,unknown,[]
Salsa Rosada,Salsa Rosada,166.666666666667,0.666666666666667,13.3333333333333,12,,,unknown,[]
Tinte europeo,,,,,,,,unknown,[]
yogurt sabor a mora,,,,,,,,unknown,[]
yogurt sabor a mora,,,,,,,,unknown,[]
De Todito,De Todito,516,15.8,52,28,3,,unknown,[]
Maní con Sal,Maní con Sal,642.857142857143,28.5714285714286,15.1428571428571,51.4285714285714,9.42857142857143,,unknown,[]
Yogur Griego Piña,Yogur Griego Piña,60.8,5.68,8.8,0.48,0.56,,unknown,[]
Arepa Blanca,,176.666666666667,3.5,38.3333333333333,0.833333333333333,3.66666666666667,,unknown,[]
Yogurt Griego Natural Sin Dulce,Yogurt Griego Natural Sin Dulce,55.3333333333333,8.66666666666667,3.93333333333333,0.533333333333333,,,unknown,[]
desenredante termo protector,,,,,,,,unknown,[]
Pasta De Tomate,,50,3.3,10,0,1.7,,unknown,[]
S.N.S-TREX,,,,,,,,unknown,[]
Skin care kit,,,,,,,,unknown,[]
Mostaza Inglesa,,87,2.4,15,2.5,2.6,,unknown,[]
Rosquitas,Rosquitas,456.25,13.75,61.875,16.875,,,unknown,[]
Salchicha Parrillera,Salchicha Parrillera,183.870967741935,16.4516129032258,12.5806451612903,7.41935483870968,3.54838709677419,,unknown,[]
gel refrescante,,,,,,,,unknown,[]
ajo granulado puro,,,,,,,,unknown,[]
café tostado molido,,,,,,,,unknown,[]
Galleta Gelato Mediterráneo,Galleta Gelato Mediterráneo,243,5.1,29,12,,,unknown,[]
Pan De Hamburguesa Con Papa,Pan De Hamburguesa Con Papa,100,3.96,18.8,1.16,0.68,,unknown,[]
Chimichurri,Chimichurri,593.333333333333,0.666666666666667,3.33333333333333,64.6666666666667,1.33333333333333,,unknown,[]
Ancestral Chía en grano,,392,17,42,26,39,,unknown,[]
Leche deslactosda,,,,,,,,unknown,[]
Arroz Integral Con Quinua,Arroz Integral Con Quinua,156,10.2,32,1.8,14.2,,unknown,[]
Lasaña Mixta,Lasaña Mixta,150,9.0625,15.3125,5.9375,1.15625,,unknown,[]
Triple Berry Blend,,57.8571428571429,0.428571428571429,12.8571428571429,0.328571428571429,3.71428571428571,,unknown,[]
crema ponds,,,,,,,,unknown,[]
niacinamide,,,,,,,,unknown,[]
Coca-Cola zero,,,,,,,,unknown,[]
Mozzarella,,323,29,0,23,,,unknown,[]
Fosforitos,Fosforitos,528,6,56,32.4,4.8,,unknown,[]
Deli Gourmet,,,,,,,,unknown,[]
Yogurt Frutos Rojos,Yogurt Frutos Rojos,202.222222222222,3.55555555555556,13.3333333333333,9.77777777777778,0,4,unknown,[]
Chicken Breast Boneless,,98.2142857142857,22.3214285714286,0,0.892857142857143,0,,unknown,[]
Pingüino Triple Chocolate,,360,4,67.5,8.5,2,,unknown,[]
"Yogurt Pack, Fresa",,35.5,3.85,5.5,0,1,,unknown,[]
Whey Pure Protein,,366.666666666667,86.6666666666667,4.33333333333333,0.333333333333333,,,unknown,[]
Élite Coffee Proteico,,404,80,5.6,6.8,,,unknown,[]
Gomitas Oro,,326.923076923077,4.80769230769231,76.9230769230769,0,,,unknown,[]
Queso Quesillo,Queso Quesillo,299,21,5.2,22,1.8,,unknown,[]
Brontuss,,,,,,,,unknown,[]
vaselina,,,,,,,,unknown,[]
"Yogurt descremado, sin dulce, con melocotón","Yogurt descremado, sin dulce, con melocotón",18.5,2,2.8,0,0.45,,unknown,[]
Beets & Carrots Granola,,405,9.7,59,16,9.1,,unknown,[]
Avena En Hojuelas Sin Gluten,,340,12,70,5.3,18,,unknown,[]
Frijoles Seleccionados,Frijoles Seleccionados,305,20,61.6666666666667,0.833333333333333,18.3333333333333,,unknown,[]
Queso Mozzarella,,261.111111111111,18.8888888888889,4.44444444444444,18.8888888888889,,,unknown,[]
sérum aclarante,,,,,,,,unknown,[]
Pan De Yuca JP,,418.518518518519,12.962962962963,59.2592592592593,16.6666666666667,7.03703703703704,,unknown,[]
Almojábanas,,,,,,,,unknown,[]
Gomitas Fresitas,Gomitas Fresitas,350,4.44444444444444,83.3333333333333,0,0,,e,"['en:sugary-snacks', 'en:sweets']"
tampones,,,,,,,,unknown,[]
Rigati Gluten Free,,350,6.4,81,0.9,4.1,,unknown,[]
infusion frutos rojos,,,,,,,,unknown,[]
Ajinomoto Ajinom-men Sabor Camarón,Ajinomoto Ajinom-men Sabor Camarón,150,4.75,21,5.75,,4,unknown,[]
Gomitas Mora,,394,6,93,0,,,unknown,[]
Acordeon,,497.297297297297,5.40540540540541,56.7567567567568,27.027027027027,2,,unknown,[]
tostadas la doce,,,,,,,,unknown,[]
Rosquillas Con Queso,Rosquillas Con Queso,433.333333333333,11.6666666666667,72.2222222222222,7.77777777777778,,,unknown,[]
Pan,Pan,336,8.2,54,9.2,,,unknown,[]
Aritos De Chocolate,,386.666666666667,6.66666666666667,83.3333333333333,4.33333333333333,6.33333333333333,,unknown,[]
panela limon,,,,,,,,unknown,[]
bhqhhqq,,,,,,,,unknown,[]
Queso Finesse Mozzarella,,263.333333333333,25,0,18,,,unknown,[]
"Onion Paste, Pasta De Cebolla","Onion Paste, Pasta De Cebolla",36,1.2,7.6,0.9,3.3,,unknown,[]
PHOTOCORRECTION SENSITIVE SKIN LAB,,,,,,,,unknown,[]
tinta Queen de trendy,,,,,,,,unknown,[]
Filetes de Pechuga de Pollo,Filetes de Pechuga de Pollo,144,27,0,3.1,,,unknown,[]
Pan Tajado Integral,Pan Tajado Integral,217.857142857143,8.92857142857143,28.2142857142857,10.7142857142857,14.2857142857143,,unknown,[]
vita latti,,,,,,,,unknown,[]
Pita Pocket,,267,13,53,0.4,0.4,,unknown,[]
Salchicha mixta Cerdo Y Pollo,Salchicha mixta Cerdo Y Pollo,195,12,5.5,14,0,,unknown,[]
aceite de rosa mosqueta,,,,,,,,unknown,[]
Gluten Free Real Quinoa Fusilli Pasta,Gluten Free Real Quinoa Fusilli Pasta,355,7.2,82,0,3.1,,unknown,[]
Pan Crema,Pan Crema,295,9.2,50,6.8,1.4,,unknown,[]
Queso fresco semiblando semigraso tipo Mozzarella,Queso fresco semiblando semigraso tipo Mozzarella,278,24,0,20,,,unknown,[]
7 granospeter,,,,,,,,unknown,[]
Criollo,,502.5,9,60,25,4.75,,unknown,[]
Lomo de Atún Com Vegetales,,152.727272727273,12.5454545454545,6,8.90909090909091,1.09090909090909,,unknown,[]
retinol,,,,,,,,unknown,[]
Yogur Melocotón,Yogur Melocotón,36,4,5.5,0,0.9,,unknown,[]
"Yogur, Mora",,37.5,3.8,6,0,0.8,,unknown,[]
Palomitas Cookies And cream,,420,3.33333333333333,80,10.6666666666667,6,,unknown,[]
desodorante para pies,,,,,,,,unknown,[]
Maiz Dulce,Maiz Dulce,62,2,11,1.3,2.8,,unknown,[]
termo,,,,,,,,unknown,[]
Proteína En Polvo Sabor Vainilla,Proteína En Polvo Sabor Vainilla,289.473684210526,68.4210526315789,3.42105263157895,0.263157894736842,0.5,,unknown,[]
,,,,,,,,unknown,[]
Colágeno Marino,,,,,,,,unknown,[]
almendra francesa,,,,,,,,unknown,[]
Limpeza Purificante Anteoleosidade,,,,,,,,unknown,[]
,,,,,,,,unknown,"['en:cereals-and-potatoes', 'en:breakfast-cereals']"
Cereal Choco Avellanadas,Cereal Choco Avellanadas,446.666666666667,8,70,15,1.66666666666667,,unknown,[]
Arepas De Arroz Integral Con Chía,Arepas De Arroz Integral Con Chía,121.25,2.5,22.5,2,2.25,,unknown,[]
Brownie Truffles,,450,6,60,21.3333333333333,3,,unknown,[]
Mozzarella,,312,27,1.3,22,,,unknown,[]
Atún Rallado,Atún Rallado,146.666666666667,16.1666666666667,0,9.16666666666667,,,unknown,[]
Arepas con Queso Crunch,,223.333333333333,5.66666666666667,36.6666666666667,9,4.33333333333333,,unknown,[]
Habanero Honey Mustard,Habanero Honey Mustard,158.333333333333,1.66666666666667,35,1.66666666666667,1.66666666666667,,unknown,[]
Mega Tosty,,242.608695652174,2.95652173913043,26.9565217391304,13.9130434782609,1.04347826086957,,unknown,[]
Bon yurt Mini JP,,131,3,24,4.3,0,,unknown,[]
enjuague bucal,,,,,,,,unknown,[]
Jamón de Pavo Premium,Jamón de Pavo Premium,101,20,5.2,0,,,unknown,[]
Protector solar facial,,,,,,,,unknown,[]
Ácido retinoico,,,,,,,,unknown,[]
agua de limón y gaa,,,,,,,,unknown,[]
Queso Pera,,252.5,25,0,17,0,,unknown,[]
Whey Premium,,366.666666666667,86.6666666666667,4,0.366666666666667,0.7,,unknown,[]
Taro Sticky Rice Dessert,,200,2.5,38.75,3.75,1.25,,unknown,[]
Avena en Hojuelas,Avena en Hojuelas,391,12,70,9.2,,,unknown,[]
Macarrones,Macarrones,337.5,12.5,71.25,1.375,4.875,,unknown,[]
Papas Pollo Con Miel,Papas Pollo Con Miel,529,6,56,32,2.6,,unknown,[]
Polet Chocoavellana,,321.111111111111,5.33333333333333,30,20,0.777777777777778,,unknown,[]
pancreogen,,,,,,,,unknown,[]
adaptessens,,,,,,,,unknown,[]
deos,,,,,,,,unknown,[]
Queso Pera,,300,19.7368421052632,1.05263157894737,24.2105263157895,0,,unknown,[]
Avena Instantánea Sabor Vainilla,Avena Instantánea Sabor Vainilla,352,6,84,2.12,13.2,,unknown,[]
Penne Rogaré,,373.214285714286,12.5,78.5714285714286,1.78571428571429,3.57142857142857,,unknown,[]
BiPro Classic Vanilla,,300,65.3846153846154,3.84615384615385,2.30769230769231,0,,unknown,[]
Egg White Protein,,330,70,18,1.33333333333333,6,,unknown,[]
vinagre de manzana,,,,,,,,unknown,[]
luker,,,,,,,,unknown,[]
Pizza Flavored,,507,7.1,64,26,5.4,,unknown,[]
arepa de puro maíz blanco,,,,,,,,unknown,[]
gomitas de gelatina colageno biotina y vitamina e,,,,,,,,unknown,[]
Mix Vegetable,,58.8235294117647,2.70588235294118,12.9411764705882,0.470588235294118,3.17647058823529,,unknown,[]
